review_id,product_name,review_text,rating,review_date
6983,Apple iPad,Heating issues while using,1,2023-10-11
6984,Apple iPad,Heating issues while using,2,2023-04-04
6985,OnePlus Pad,Very bad battery life,2,2023-08-07
6986,Apple iPad,Good but needs improvement,3,2023-11-17
6987,Samsung Galaxy Tab,Not worth the price,2,2023-05-02
6988,Samsung Galaxy Tab,Poor performance and lagging,2,2023-11-28
6989,OnePlus Pad,Excellent performance and smooth display,5,2023-07-19
6990,Apple iPad,Not bad but not great,3,2023-01-12
6991,Samsung Galaxy Tab,Performance is acceptable,3,2023-05-27
6992,Samsung Galaxy Tab,Great value for money,5,2023-01-20
6993,OnePlus Pad,Superb design and build quality,5,2023-05-21
6994,Apple iPad,Good but needs improvement,3,2023-09-18
6995,Apple iPad,Very bad battery life,1,2023-06-04
6996,Samsung Galaxy Tab,Average product,3,2023-09-30
6997,Apple iPad,Excellent performance and smooth display,5,2023-12-04
6998,OnePlus Pad,Highly recommend this tablet,5,2023-01-09
6999,Apple iPad,Very bad battery life,2,2023-01-28
7000,Apple iPad,Stopped working after few days,1,2023-05-20
7001,OnePlus Pad,Superb design and build quality,5,2023-05-10
7002,OnePlus Pad,Decent features for price,3,2023-07-03
7003,Samsung Galaxy Tab,Not worth the price,1,2023-09-23
7004,Apple iPad,Not worth the price,1,2023-03-04
7005,OnePlus Pad,Heating issues while using,1,2023-12-24
7006,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-08-24
7007,Apple iPad,Terrible customer experience,1,2023-09-11
7008,Apple iPad,Terrible customer experience,1,2023-04-10
7009,OnePlus Pad,Okay for daily use,3,2023-06-23
7010,Apple iPad,Highly recommend this tablet,5,2023-11-20
7011,Apple iPad,Not worth the price,2,2023-09-07
7012,Apple iPad,Very fast and user friendly,5,2023-12-22
7013,OnePlus Pad,Poor performance and lagging,1,2023-01-16
7014,Samsung Galaxy Tab,Very fast and user friendly,5,2023-08-19
7015,OnePlus Pad,Stopped working after few days,2,2023-02-05
7016,OnePlus Pad,Poor performance and lagging,2,2023-01-02
7017,Apple iPad,Very bad battery life,1,2023-06-22
7018,OnePlus Pad,Good but needs improvement,3,2023-06-13
7019,OnePlus Pad,Decent features for price,3,2023-07-01
7020,Samsung Galaxy Tab,Okay for daily use,3,2023-09-04
7021,OnePlus Pad,Performance is acceptable,3,2023-02-20
7022,OnePlus Pad,Very fast and user friendly,5,2023-10-26
7023,OnePlus Pad,Heating issues while using,1,2023-09-14
7024,OnePlus Pad,Superb design and build quality,4,2023-02-24
7025,Apple iPad,Excellent performance and smooth display,5,2023-08-30
7026,OnePlus Pad,Good but needs improvement,3,2023-10-03
7027,Samsung Galaxy Tab,Okay for daily use,3,2023-02-10
7028,Samsung Galaxy Tab,Very fast and user friendly,5,2023-03-07
7029,Apple iPad,Heating issues while using,2,2023-03-13
7030,Samsung Galaxy Tab,Good but needs improvement,3,2023-10-12
7031,Apple iPad,Performance is acceptable,3,2023-02-16
7032,OnePlus Pad,Heating issues while using,2,2023-06-18
7033,Apple iPad,Great value for money,5,2023-04-27
7034,OnePlus Pad,Very fast and user friendly,4,2023-10-27
7035,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-06-17
7036,Samsung Galaxy Tab,Decent features for price,3,2023-04-05
7037,Apple iPad,Highly recommend this tablet,5,2023-07-08
7038,Samsung Galaxy Tab,Poor performance and lagging,2,2023-02-14
7039,Apple iPad,Very fast and user friendly,5,2023-08-28
7040,OnePlus Pad,Terrible customer experience,2,2023-06-02
7041,Apple iPad,Not bad but not great,3,2023-12-22
7042,Apple iPad,Great value for money,4,2023-08-30
7043,Samsung Galaxy Tab,Poor performance and lagging,2,2023-03-24
7044,Samsung Galaxy Tab,Good but needs improvement,3,2023-01-26
7045,Apple iPad,Great value for money,5,2023-06-03
7046,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-09-24
7047,Samsung Galaxy Tab,Stopped working after few days,2,2023-10-30
7048,Apple iPad,Terrible customer experience,2,2023-10-04
7049,OnePlus Pad,Not worth the price,2,2023-03-29
7050,Apple iPad,Heating issues while using,1,2023-12-03
7051,OnePlus Pad,Great value for money,4,2023-04-26
7052,OnePlus Pad,Stopped working after few days,2,2023-11-27
7053,Samsung Galaxy Tab,Okay for daily use,3,2023-11-09
7054,OnePlus Pad,Excellent performance and smooth display,5,2023-05-07
7055,Samsung Galaxy Tab,Battery life is amazing and lasts long,4,2023-03-25
7056,Apple iPad,Great value for money,4,2023-02-15
7057,Samsung Galaxy Tab,Okay for daily use,3,2023-08-11
7058,Apple iPad,Battery life is amazing and lasts long,5,2023-01-14
7059,Apple iPad,Decent features for price,3,2023-11-17
7060,OnePlus Pad,Not worth the price,2,2023-10-17
7061,Apple iPad,Good but needs improvement,3,2023-10-08
7062,Apple iPad,Decent features for price,3,2023-07-28
7063,Apple iPad,Performance is acceptable,3,2023-06-22
7064,Apple iPad,Performance is acceptable,3,2023-03-08
7065,Apple iPad,Stopped working after few days,1,2023-10-31
7066,Apple iPad,Performance is acceptable,3,2023-11-21
7067,Apple iPad,Heating issues while using,2,2023-01-30
7068,Samsung Galaxy Tab,Decent features for price,3,2023-03-05
7069,OnePlus Pad,Highly recommend this tablet,5,2023-01-30
7070,OnePlus Pad,Not worth the price,1,2023-12-07
7071,OnePlus Pad,Highly recommend this tablet,4,2023-11-08
7072,Apple iPad,Heating issues while using,2,2023-07-17
7073,Apple iPad,Not bad but not great,3,2023-03-15
7074,Samsung Galaxy Tab,Performance is acceptable,3,2023-11-29
7075,OnePlus Pad,Superb design and build quality,4,2023-01-31
7076,Apple iPad,Great value for money,5,2023-03-13
7077,OnePlus Pad,Heating issues while using,2,2023-07-21
7078,OnePlus Pad,Highly recommend this tablet,4,2023-10-25
7079,Samsung Galaxy Tab,Good but needs improvement,3,2023-09-22
7080,OnePlus Pad,Average product,3,2023-04-09
7081,OnePlus Pad,Decent features for price,3,2023-09-24
7082,Apple iPad,Highly recommend this tablet,5,2023-03-14
7083,Apple iPad,Terrible customer experience,2,2023-03-22
7084,Samsung Galaxy Tab,Poor performance and lagging,1,2023-04-01
7085,Samsung Galaxy Tab,Not worth the price,1,2023-02-16
7086,Apple iPad,Battery life is amazing and lasts long,5,2023-03-01
7087,OnePlus Pad,Very fast and user friendly,4,2023-12-10
7088,Apple iPad,Decent features for price,3,2023-08-22
7089,Apple iPad,Decent features for price,3,2023-04-05
7090,Apple iPad,Not bad but not great,3,2023-04-22
7091,OnePlus Pad,Stopped working after few days,1,2023-04-08
7092,Samsung Galaxy Tab,Average product,3,2023-04-29
7093,Apple iPad,Superb design and build quality,5,2023-04-19
7094,OnePlus Pad,Not worth the price,1,2023-03-17
7095,OnePlus Pad,Not worth the price,1,2023-12-22
7096,OnePlus Pad,Terrible customer experience,2,2023-10-17
7097,Apple iPad,Highly recommend this tablet,5,2023-10-19
7098,OnePlus Pad,Good but needs improvement,3,2023-07-03
7099,Samsung Galaxy Tab,Great value for money,5,2023-07-13
7100,Samsung Galaxy Tab,Performance is acceptable,3,2023-01-10
7101,OnePlus Pad,Performance is acceptable,3,2023-06-08
7102,OnePlus Pad,Terrible customer experience,1,2023-12-29
7103,OnePlus Pad,Terrible customer experience,1,2023-09-17
7104,Samsung Galaxy Tab,Not worth the price,1,2023-12-28
7105,Apple iPad,Superb design and build quality,5,2023-11-03
7106,OnePlus Pad,Terrible customer experience,1,2023-12-12
7107,OnePlus Pad,Not worth the price,1,2023-10-06
7108,OnePlus Pad,Okay for daily use,3,2023-04-19
7109,Apple iPad,Stopped working after few days,2,2023-08-10
7110,Apple iPad,Not bad but not great,3,2023-11-16
7111,Apple iPad,Not worth the price,1,2023-09-07
7112,OnePlus Pad,Not bad but not great,3,2023-03-06
7113,Apple iPad,Good but needs improvement,3,2023-01-22
7114,Samsung Galaxy Tab,Okay for daily use,3,2023-01-15
7115,Apple iPad,Decent features for price,3,2023-11-30
7116,Apple iPad,Battery life is amazing and lasts long,4,2023-03-18
7117,Apple iPad,Decent features for price,3,2023-03-28
7118,Samsung Galaxy Tab,Okay for daily use,3,2023-12-11
7119,OnePlus Pad,Performance is acceptable,3,2023-10-07
7120,OnePlus Pad,Okay for daily use,3,2023-08-23
7121,OnePlus Pad,Great value for money,4,2023-09-29
7122,Apple iPad,Superb design and build quality,5,2023-11-17
7123,OnePlus Pad,Highly recommend this tablet,4,2023-10-25
7124,Apple iPad,Poor performance and lagging,2,2023-02-07
7125,OnePlus Pad,Not worth the price,2,2023-07-30
7126,OnePlus Pad,Decent features for price,3,2023-02-26
7127,Samsung Galaxy Tab,Poor performance and lagging,1,2023-10-19
7128,Apple iPad,Great value for money,5,2023-11-24
7129,OnePlus Pad,Good but needs improvement,3,2023-01-11
7130,Apple iPad,Poor performance and lagging,2,2023-09-01
7131,Samsung Galaxy Tab,Poor performance and lagging,1,2023-11-21
7132,OnePlus Pad,Excellent performance and smooth display,5,2023-07-06
7133,Apple iPad,Poor performance and lagging,2,2023-12-11
7134,Apple iPad,Decent features for price,3,2023-06-11
7135,OnePlus Pad,Great value for money,5,2023-11-18
7136,OnePlus Pad,Poor performance and lagging,2,2023-07-07
7137,OnePlus Pad,Excellent performance and smooth display,5,2023-04-21
7138,OnePlus Pad,Terrible customer experience,2,2023-08-23
7139,Samsung Galaxy Tab,Performance is acceptable,3,2023-10-20
7140,OnePlus Pad,Battery life is amazing and lasts long,4,2023-06-12
7141,OnePlus Pad,Not worth the price,1,2023-06-04
7142,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-04-09
7143,OnePlus Pad,Heating issues while using,2,2023-11-23
7144,Samsung Galaxy Tab,Great value for money,4,2023-09-25
7145,Samsung Galaxy Tab,Battery life is amazing and lasts long,4,2023-01-24
7146,Apple iPad,Average product,3,2023-04-05
7147,Apple iPad,Stopped working after few days,1,2023-05-25
7148,OnePlus Pad,Poor performance and lagging,2,2023-11-01
7149,Apple iPad,Okay for daily use,3,2023-09-08
7150,Samsung Galaxy Tab,Poor performance and lagging,1,2023-02-10
7151,Apple iPad,Decent features for price,3,2023-01-29
7152,Samsung Galaxy Tab,Performance is acceptable,3,2023-11-12
7153,Samsung Galaxy Tab,Not worth the price,1,2023-06-24
7154,Apple iPad,Heating issues while using,1,2023-10-28
7155,Apple iPad,Not worth the price,1,2023-03-16
7156,Apple iPad,Good but needs improvement,3,2023-10-18
7157,Apple iPad,Not bad but not great,3,2023-04-28
7158,OnePlus Pad,Average product,3,2023-03-16
7159,Samsung Galaxy Tab,Not bad but not great,3,2023-05-02
7160,OnePlus Pad,Superb design and build quality,4,2023-07-19
7161,Apple iPad,Okay for daily use,3,2023-12-17
7162,Apple iPad,Good but needs improvement,3,2023-04-09
7163,Apple iPad,Poor performance and lagging,1,2023-12-29
7164,OnePlus Pad,Excellent performance and smooth display,4,2023-11-15
7165,OnePlus Pad,Very fast and user friendly,5,2023-12-19
7166,OnePlus Pad,Stopped working after few days,1,2023-04-11
7167,OnePlus Pad,Heating issues while using,1,2023-09-13
7168,Apple iPad,Not worth the price,2,2023-10-10
7169,OnePlus Pad,Terrible customer experience,2,2023-02-03
7170,Samsung Galaxy Tab,Okay for daily use,3,2023-09-20
7171,OnePlus Pad,Battery life is amazing and lasts long,5,2023-11-10
7172,Apple iPad,Not worth the price,2,2023-03-02
7173,OnePlus Pad,Not worth the price,2,2023-07-24
7174,Apple iPad,Battery life is amazing and lasts long,4,2023-06-17
7175,Apple iPad,Decent features for price,3,2023-09-24
7176,Apple iPad,Okay for daily use,3,2023-08-29
7177,Samsung Galaxy Tab,Stopped working after few days,1,2023-04-24
7178,Apple iPad,Very bad battery life,2,2023-02-20
7179,OnePlus Pad,Heating issues while using,1,2023-08-11
7180,Samsung Galaxy Tab,Not bad but not great,3,2023-06-13
7181,Apple iPad,Good but needs improvement,3,2023-11-12
7182,Apple iPad,Highly recommend this tablet,5,2023-11-03
7183,OnePlus Pad,Highly recommend this tablet,4,2023-10-05
7184,OnePlus Pad,Not bad but not great,3,2023-03-13
7185,Samsung Galaxy Tab,Decent features for price,3,2023-11-25
7186,Apple iPad,Performance is acceptable,3,2023-07-30
7187,OnePlus Pad,Very bad battery life,1,2023-01-30
7188,OnePlus Pad,Performance is acceptable,3,2023-03-02
7189,Apple iPad,Heating issues while using,2,2023-11-11
7190,Apple iPad,Good but needs improvement,3,2023-06-28
7191,OnePlus Pad,Heating issues while using,1,2023-07-19
7192,Apple iPad,Highly recommend this tablet,4,2023-05-21
7193,Apple iPad,Very fast and user friendly,4,2023-01-14
7194,Apple iPad,Battery life is amazing and lasts long,5,2023-12-09
7195,OnePlus Pad,Not worth the price,2,2023-03-13
7196,OnePlus Pad,Not bad but not great,3,2023-09-25
7197,Apple iPad,Very fast and user friendly,5,2023-06-09
7198,OnePlus Pad,Poor performance and lagging,1,2023-09-14
7199,Apple iPad,Poor performance and lagging,1,2023-03-17
7200,OnePlus Pad,Highly recommend this tablet,5,2023-12-05
7201,Samsung Galaxy Tab,Very fast and user friendly,4,2023-04-18
7202,Apple iPad,Poor performance and lagging,1,2024-01-01
7203,Apple iPad,Good but needs improvement,3,2023-03-01
7204,OnePlus Pad,Highly recommend this tablet,5,2023-06-29
7205,Apple iPad,Very bad battery life,2,2023-07-11
7206,OnePlus Pad,Not worth the price,1,2023-09-02
7207,OnePlus Pad,Good but needs improvement,3,2023-06-07
7208,OnePlus Pad,Battery life is amazing and lasts long,5,2023-10-31
7209,OnePlus Pad,Heating issues while using,2,2023-09-22
7210,Apple iPad,Very bad battery life,1,2024-01-01
7211,Apple iPad,Performance is acceptable,3,2023-06-12
7212,OnePlus Pad,Battery life is amazing and lasts long,5,2023-09-28
7213,Samsung Galaxy Tab,Not worth the price,1,2023-04-23
7214,OnePlus Pad,Not worth the price,1,2023-04-11
7215,Apple iPad,Highly recommend this tablet,4,2023-04-17
7216,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-02-02
7217,Apple iPad,Stopped working after few days,1,2023-02-01
7218,Samsung Galaxy Tab,Stopped working after few days,1,2023-01-11
7219,OnePlus Pad,Battery life is amazing and lasts long,4,2023-11-27
7220,Samsung Galaxy Tab,Terrible customer experience,1,2023-11-07
7221,Apple iPad,Very fast and user friendly,5,2023-06-07
7222,Samsung Galaxy Tab,Stopped working after few days,2,2023-12-19
7223,Samsung Galaxy Tab,Poor performance and lagging,1,2023-03-12
7224,Apple iPad,Not worth the price,1,2023-12-19
7225,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-10-01
7226,Apple iPad,Average product,3,2023-04-25
7227,Apple iPad,Heating issues while using,2,2023-05-10
7228,Apple iPad,Battery life is amazing and lasts long,4,2023-10-23
7229,Apple iPad,Not bad but not great,3,2023-03-05
7230,Apple iPad,Very bad battery life,1,2023-11-21
7231,Samsung Galaxy Tab,Superb design and build quality,4,2023-02-23
7232,Apple iPad,Terrible customer experience,1,2023-02-15
7233,Apple iPad,Good but needs improvement,3,2023-08-21
7234,Apple iPad,Great value for money,5,2023-07-15
7235,Samsung Galaxy Tab,Terrible customer experience,2,2023-05-03
7236,Samsung Galaxy Tab,Poor performance and lagging,2,2023-04-21
7237,Samsung Galaxy Tab,Okay for daily use,3,2023-05-08
7238,OnePlus Pad,Not worth the price,2,2023-03-07
7239,OnePlus Pad,Decent features for price,3,2023-01-03
7240,Apple iPad,Very fast and user friendly,4,2023-03-19
7241,OnePlus Pad,Terrible customer experience,2,2023-08-06
7242,Apple iPad,Good but needs improvement,3,2023-01-20
7243,OnePlus Pad,Highly recommend this tablet,5,2023-09-21
7244,Apple iPad,Not bad but not great,3,2023-09-30
7245,Samsung Galaxy Tab,Great value for money,4,2023-01-04
7246,Apple iPad,Poor performance and lagging,2,2023-07-18
7247,Apple iPad,Battery life is amazing and lasts long,4,2023-08-19
7248,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-03-25
7249,Apple iPad,Poor performance and lagging,1,2023-06-11
7250,Samsung Galaxy Tab,Heating issues while using,2,2023-02-11
7251,OnePlus Pad,Okay for daily use,3,2023-04-03
7252,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-03-04
7253,Samsung Galaxy Tab,Superb design and build quality,5,2023-03-25
7254,Apple iPad,Not bad but not great,3,2023-10-02
7255,Apple iPad,Very fast and user friendly,5,2023-04-18
7256,OnePlus Pad,Very fast and user friendly,4,2023-10-27
7257,OnePlus Pad,Decent features for price,3,2023-02-01
7258,Apple iPad,Very fast and user friendly,4,2023-03-28
7259,Apple iPad,Great value for money,4,2023-07-09
7260,OnePlus Pad,Performance is acceptable,3,2023-09-26
7261,OnePlus Pad,Performance is acceptable,3,2023-08-28
7262,Samsung Galaxy Tab,Okay for daily use,3,2023-06-27
7263,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-02-22
7264,OnePlus Pad,Poor performance and lagging,2,2023-06-19
7265,Apple iPad,Superb design and build quality,5,2023-01-09
7266,Samsung Galaxy Tab,Stopped working after few days,1,2023-02-06
7267,Apple iPad,Very fast and user friendly,5,2023-04-03
7268,OnePlus Pad,Superb design and build quality,5,2023-12-08
7269,OnePlus Pad,Heating issues while using,2,2023-09-07
7270,OnePlus Pad,Performance is acceptable,3,2023-08-06
7271,Apple iPad,Not bad but not great,3,2023-09-13
7272,Apple iPad,Very fast and user friendly,4,2023-12-15
7273,Samsung Galaxy Tab,Terrible customer experience,1,2023-05-19
7274,OnePlus Pad,Excellent performance and smooth display,5,2023-09-16
7275,Samsung Galaxy Tab,Not bad but not great,3,2023-12-07
7276,OnePlus Pad,Superb design and build quality,4,2023-01-30
7277,Apple iPad,Okay for daily use,3,2023-11-12
7278,Apple iPad,Great value for money,5,2023-08-29
7279,Apple iPad,Terrible customer experience,2,2023-03-01
7280,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-04-04
7281,Samsung Galaxy Tab,Performance is acceptable,3,2023-02-03
7282,OnePlus Pad,Highly recommend this tablet,4,2023-10-31
7283,OnePlus Pad,Great value for money,5,2023-02-05
7284,Apple iPad,Okay for daily use,3,2023-09-28
7285,Samsung Galaxy Tab,Battery life is amazing and lasts long,4,2023-07-06
7286,Apple iPad,Average product,3,2023-11-19
7287,Samsung Galaxy Tab,Superb design and build quality,5,2023-01-19
7288,OnePlus Pad,Decent features for price,3,2023-06-07
7289,Samsung Galaxy Tab,Terrible customer experience,2,2023-06-18
7290,Apple iPad,Okay for daily use,3,2023-09-07
7291,OnePlus Pad,Average product,3,2023-04-10
7292,OnePlus Pad,Great value for money,5,2023-11-14
7293,OnePlus Pad,Very fast and user friendly,5,2023-07-16
7294,OnePlus Pad,Not worth the price,2,2023-02-13
7295,OnePlus Pad,Excellent performance and smooth display,4,2023-10-19
7296,OnePlus Pad,Not bad but not great,3,2023-07-15
7297,Apple iPad,Performance is acceptable,3,2023-12-28
7298,OnePlus Pad,Good but needs improvement,3,2023-09-07
7299,Apple iPad,Superb design and build quality,5,2023-02-06
7300,OnePlus Pad,Good but needs improvement,3,2023-04-22
7301,Samsung Galaxy Tab,Superb design and build quality,5,2023-06-19
7302,Samsung Galaxy Tab,Okay for daily use,3,2023-08-27
7303,Apple iPad,Stopped working after few days,2,2023-03-12
7304,Apple iPad,Average product,3,2023-09-02
7305,Apple iPad,Average product,3,2023-11-21
7306,Apple iPad,Good but needs improvement,3,2023-06-12
7307,OnePlus Pad,Not bad but not great,3,2023-04-01
7308,OnePlus Pad,Stopped working after few days,2,2023-08-03
7309,Apple iPad,Okay for daily use,3,2023-06-15
7310,Samsung Galaxy Tab,Poor performance and lagging,2,2023-08-21
7311,OnePlus Pad,Poor performance and lagging,2,2023-08-16
7312,Apple iPad,Good but needs improvement,3,2023-03-12
7313,OnePlus Pad,Good but needs improvement,3,2023-02-17
7314,Samsung Galaxy Tab,Not bad but not great,3,2023-08-28
7315,Apple iPad,Okay for daily use,3,2023-05-25
7316,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-06-19
7317,OnePlus Pad,Performance is acceptable,3,2023-11-01
7318,OnePlus Pad,Okay for daily use,3,2023-08-20
7319,Apple iPad,Great value for money,5,2023-03-13
7320,OnePlus Pad,Very bad battery life,1,2023-08-07
7321,OnePlus Pad,Performance is acceptable,3,2023-07-22
7322,OnePlus Pad,Heating issues while using,2,2023-02-09
7323,Samsung Galaxy Tab,Okay for daily use,3,2023-11-20
7324,Samsung Galaxy Tab,Very bad battery life,1,2023-06-01
7325,Samsung Galaxy Tab,Great value for money,5,2023-07-18
7326,OnePlus Pad,Superb design and build quality,5,2023-08-06
7327,OnePlus Pad,Okay for daily use,3,2023-11-23
7328,OnePlus Pad,Excellent performance and smooth display,4,2023-02-16
7329,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-05-04
7330,Samsung Galaxy Tab,Poor performance and lagging,2,2023-06-30
7331,OnePlus Pad,Heating issues while using,2,2023-03-27
7332,Apple iPad,Decent features for price,3,2023-06-04
7333,OnePlus Pad,Poor performance and lagging,1,2023-12-15
7334,Samsung Galaxy Tab,Not bad but not great,3,2023-12-31
7335,OnePlus Pad,Average product,3,2023-03-05
7336,Apple iPad,Excellent performance and smooth display,5,2023-12-25
7337,Apple iPad,Good but needs improvement,3,2023-10-27
7338,OnePlus Pad,Not bad but not great,3,2023-10-19
7339,Samsung Galaxy Tab,Poor performance and lagging,2,2024-01-01
7340,Apple iPad,Excellent performance and smooth display,5,2023-12-16
7341,Apple iPad,Very fast and user friendly,5,2023-02-25
7342,Apple iPad,Not bad but not great,3,2023-12-16
7343,OnePlus Pad,Excellent performance and smooth display,4,2023-07-05
7344,Apple iPad,Good but needs improvement,3,2023-12-02
7345,Apple iPad,Great value for money,4,2023-03-16
7346,OnePlus Pad,Okay for daily use,3,2023-04-23
7347,OnePlus Pad,Very bad battery life,1,2023-06-19
7348,Apple iPad,Excellent performance and smooth display,4,2023-05-27
7349,OnePlus Pad,Not bad but not great,3,2023-07-27
7350,Apple iPad,Highly recommend this tablet,5,2023-04-28
7351,OnePlus Pad,Stopped working after few days,2,2023-12-28
7352,OnePlus Pad,Not bad but not great,3,2023-05-10
7353,OnePlus Pad,Battery life is amazing and lasts long,4,2023-12-23
7354,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-01-17
7355,OnePlus Pad,Not bad but not great,3,2023-11-14
7356,Samsung Galaxy Tab,Very bad battery life,1,2023-01-06
7357,Samsung Galaxy Tab,Okay for daily use,3,2023-10-05
7358,Samsung Galaxy Tab,Superb design and build quality,5,2023-10-08
7359,Apple iPad,Stopped working after few days,1,2023-11-05
7360,OnePlus Pad,Poor performance and lagging,1,2023-08-08
7361,Samsung Galaxy Tab,Decent features for price,3,2023-05-19
7362,Apple iPad,Average product,3,2023-08-08
7363,Samsung Galaxy Tab,Good but needs improvement,3,2023-11-20
7364,Samsung Galaxy Tab,Okay for daily use,3,2023-07-22
7365,OnePlus Pad,Not bad but not great,3,2023-02-04
7366,Samsung Galaxy Tab,Poor performance and lagging,2,2023-07-25
7367,Apple iPad,Stopped working after few days,1,2023-05-22
7368,Apple iPad,Terrible customer experience,2,2023-04-26
7369,OnePlus Pad,Very bad battery life,1,2023-07-14
7370,OnePlus Pad,Decent features for price,3,2023-09-24
7371,Apple iPad,Highly recommend this tablet,5,2023-05-19
7372,OnePlus Pad,Very bad battery life,2,2023-10-26
7373,Apple iPad,Excellent performance and smooth display,5,2023-05-10
7374,Apple iPad,Highly recommend this tablet,5,2023-12-21
7375,Samsung Galaxy Tab,Decent features for price,3,2023-05-09
7376,Apple iPad,Battery life is amazing and lasts long,4,2023-06-23
7377,Apple iPad,Not bad but not great,3,2023-08-11
7378,Samsung Galaxy Tab,Performance is acceptable,3,2023-11-25
7379,Apple iPad,Not bad but not great,3,2023-10-25
7380,Apple iPad,Performance is acceptable,3,2023-12-09
7381,Apple iPad,Poor performance and lagging,2,2023-12-14
7382,OnePlus Pad,Very fast and user friendly,5,2023-05-19
7383,OnePlus Pad,Stopped working after few days,1,2023-11-21
7384,Apple iPad,Superb design and build quality,4,2023-12-19
7385,OnePlus Pad,Heating issues while using,1,2023-04-30
7386,Samsung Galaxy Tab,Stopped working after few days,2,2023-06-09
7387,OnePlus Pad,Very bad battery life,2,2023-10-07
7388,Apple iPad,Terrible customer experience,1,2023-01-09
7389,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-07-20
7390,Apple iPad,Superb design and build quality,4,2023-11-22
7391,Apple iPad,Superb design and build quality,4,2023-09-19
7392,Apple iPad,Not bad but not great,3,2023-06-15
7393,Apple iPad,Very fast and user friendly,4,2023-03-12
7394,Apple iPad,Performance is acceptable,3,2023-10-08
7395,Apple iPad,Excellent performance and smooth display,5,2023-04-27
7396,OnePlus Pad,Not bad but not great,3,2023-03-17
7397,Apple iPad,Highly recommend this tablet,5,2023-06-21
7398,Samsung Galaxy Tab,Terrible customer experience,2,2023-10-22
7399,Apple iPad,Decent features for price,3,2023-06-28
7400,OnePlus Pad,Poor performance and lagging,1,2023-12-31
7401,Samsung Galaxy Tab,Terrible customer experience,2,2023-07-01
7402,Samsung Galaxy Tab,Good but needs improvement,3,2023-01-10
7403,OnePlus Pad,Stopped working after few days,2,2023-01-01
7404,OnePlus Pad,Battery life is amazing and lasts long,5,2023-02-02
7405,Apple iPad,Battery life is amazing and lasts long,5,2023-07-09
7406,OnePlus Pad,Not bad but not great,3,2023-01-13
7407,Apple iPad,Okay for daily use,3,2023-02-26
7408,Samsung Galaxy Tab,Battery life is amazing and lasts long,4,2023-11-03
7409,Samsung Galaxy Tab,Okay for daily use,3,2023-01-24
7410,Apple iPad,Not bad but not great,3,2023-06-30
7411,Samsung Galaxy Tab,Performance is acceptable,3,2023-05-26
7412,OnePlus Pad,Poor performance and lagging,1,2023-06-09
7413,Samsung Galaxy Tab,Performance is acceptable,3,2023-06-22
7414,Apple iPad,Good but needs improvement,3,2023-10-08
7415,OnePlus Pad,Performance is acceptable,3,2023-01-15
7416,OnePlus Pad,Battery life is amazing and lasts long,5,2023-01-15
7417,Apple iPad,Decent features for price,3,2023-06-18
7418,Samsung Galaxy Tab,Not bad but not great,3,2023-10-26
7419,Apple iPad,Heating issues while using,2,2023-12-14
7420,OnePlus Pad,Decent features for price,3,2023-12-03
7421,Apple iPad,Good but needs improvement,3,2023-06-17
7422,Samsung Galaxy Tab,Stopped working after few days,1,2023-05-02
7423,Apple iPad,Poor performance and lagging,2,2023-01-08
7424,Samsung Galaxy Tab,Poor performance and lagging,1,2023-10-15
7425,OnePlus Pad,Okay for daily use,3,2023-04-11
7426,OnePlus Pad,Very bad battery life,2,2023-03-14
7427,OnePlus Pad,Battery life is amazing and lasts long,5,2023-11-16
7428,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-04-01
7429,OnePlus Pad,Decent features for price,3,2023-05-28
7430,Samsung Galaxy Tab,Superb design and build quality,5,2023-07-21
7431,OnePlus Pad,Decent features for price,3,2023-05-20
7432,OnePlus Pad,Heating issues while using,1,2023-10-28
7433,Apple iPad,Average product,3,2023-04-21
7434,Samsung Galaxy Tab,Stopped working after few days,1,2023-06-14
7435,Samsung Galaxy Tab,Average product,3,2023-12-13
7436,Apple iPad,Very bad battery life,2,2023-06-08
7437,Samsung Galaxy Tab,Very fast and user friendly,4,2023-08-12
7438,OnePlus Pad,Stopped working after few days,2,2023-06-28
7439,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-01-03
7440,OnePlus Pad,Heating issues while using,2,2023-05-29
7441,Apple iPad,Very fast and user friendly,5,2023-08-03
7442,OnePlus Pad,Good but needs improvement,3,2023-06-14
7443,Samsung Galaxy Tab,Superb design and build quality,5,2023-07-24
7444,OnePlus Pad,Great value for money,4,2023-12-07
7445,Samsung Galaxy Tab,Performance is acceptable,3,2023-09-19
7446,Apple iPad,Performance is acceptable,3,2023-08-09
