review_id,product_name,review_text,rating,review_date,sentiment_score,sentiment
6800,OnePlus Pad,average product,3,2023-11-15,-0.15,Negative
6801,Apple iPad,heating issues using,1,2023-11-06,0.0,Neutral
6802,OnePlus Pad,fast user friendly,4,2023-01-12,0.2875,Positive
6803,OnePlus Pad,worth price,1,2023-11-24,0.3,Positive
6804,OnePlus Pad,fast user friendly,4,2023-08-14,0.2875,Positive
6805,Apple iPad,poor performance lagging,2,2023-10-09,-0.4,Negative
6806,Apple iPad,highly recommend tablet,4,2023-09-19,0.16,Positive
6807,Samsung Galaxy Tab,okay daily use,3,2023-11-20,0.25,Positive
6808,Samsung Galaxy Tab,fast user friendly,4,2023-08-08,0.2875,Positive
6809,OnePlus Pad,stopped working days,1,2023-07-17,0.0,Neutral
6810,OnePlus Pad,good needs improvement,3,2023-08-04,0.7,Positive
6811,Samsung Galaxy Tab,performance acceptable,3,2023-02-26,0.0,Neutral
6812,Samsung Galaxy Tab,average product,3,2023-03-30,-0.15,Negative
6813,Samsung Galaxy Tab,terrible customer experience,2,2023-09-02,-1.0,Negative
6814,OnePlus Pad,average product,3,2023-04-21,-0.15,Negative
6815,OnePlus Pad,performance acceptable,3,2023-02-13,0.0,Neutral
6816,Samsung Galaxy Tab,worth price,2,2023-05-08,0.3,Positive
6817,Samsung Galaxy Tab,superb design build quality,5,2023-11-13,1.0,Positive
6818,Samsung Galaxy Tab,superb design build quality,5,2023-09-20,1.0,Positive
6819,Samsung Galaxy Tab,terrible customer experience,1,2023-10-26,-1.0,Negative
6820,OnePlus Pad,good needs improvement,3,2023-05-16,0.7,Positive
6821,Apple iPad,poor performance lagging,1,2023-01-29,-0.4,Negative
6822,OnePlus Pad,worth price,1,2023-12-12,0.3,Positive
6823,OnePlus Pad,performance acceptable,3,2023-12-16,0.0,Neutral
6824,Apple iPad,heating issues using,1,2023-11-22,0.0,Neutral
6825,Samsung Galaxy Tab,decent features price,3,2023-11-11,0.16666666666666666,Positive
6826,Apple iPad,performance acceptable,3,2023-04-25,0.0,Neutral
6827,Samsung Galaxy Tab,average product,3,2023-09-24,-0.15,Negative
6828,OnePlus Pad,worth price,1,2023-10-19,0.3,Positive
6829,Apple iPad,stopped working days,2,2023-08-16,0.0,Neutral
6830,Apple iPad,fast user friendly,5,2023-02-19,0.2875,Positive
6831,Apple iPad,fast user friendly,4,2023-11-24,0.2875,Positive
6832,Samsung Galaxy Tab,excellent performance smooth display,4,2023-07-29,0.7,Positive
6833,Samsung Galaxy Tab,poor performance lagging,1,2023-05-01,-0.4,Negative
6834,Samsung Galaxy Tab,performance acceptable,3,2023-01-28,0.0,Neutral
6835,Apple iPad,worth price,2,2023-12-25,0.3,Positive
6836,Apple iPad,okay daily use,3,2023-08-30,0.25,Positive
6837,OnePlus Pad,stopped working days,2,2023-03-16,0.0,Neutral
6838,OnePlus Pad,superb design build quality,4,2023-05-29,1.0,Positive
6839,OnePlus Pad,average product,3,2023-01-04,-0.15,Negative
6840,OnePlus Pad,excellent performance smooth display,5,2023-04-24,0.7,Positive
6841,Apple iPad,heating issues using,2,2023-10-18,0.0,Neutral
6842,OnePlus Pad,worth price,1,2023-03-17,0.3,Positive
6843,Apple iPad,performance acceptable,3,2023-08-30,0.0,Neutral
6844,Samsung Galaxy Tab,average product,3,2023-11-01,-0.15,Negative
6845,OnePlus Pad,great value money,5,2023-05-05,0.8,Positive
6846,Samsung Galaxy Tab,worth price,2,2023-07-31,0.3,Positive
6847,Apple iPad,heating issues using,2,2023-10-12,0.0,Neutral
6848,Samsung Galaxy Tab,superb design build quality,4,2023-11-16,1.0,Positive
6849,OnePlus Pad,poor performance lagging,1,2023-11-23,-0.4,Negative
6850,Apple iPad,excellent performance smooth display,4,2023-08-14,0.7,Positive
6851,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-04-14,0.275,Positive
6852,Apple iPad,performance acceptable,3,2023-04-26,0.0,Neutral
6853,Samsung Galaxy Tab,bad great,3,2023-06-26,0.0500000000000001,Positive
6854,OnePlus Pad,poor performance lagging,2,2023-01-16,-0.4,Negative
6855,OnePlus Pad,battery life amazing lasts long,5,2023-10-27,0.275,Positive
6856,Samsung Galaxy Tab,okay daily use,3,2023-03-03,0.25,Positive
6857,OnePlus Pad,worth price,2,2023-05-20,0.3,Positive
6858,Samsung Galaxy Tab,bad battery life,2,2023-02-07,-0.6999999999999998,Negative
6859,Samsung Galaxy Tab,average product,3,2023-01-13,-0.15,Negative
6860,OnePlus Pad,bad great,3,2023-02-23,0.0500000000000001,Positive
6861,OnePlus Pad,average product,3,2023-09-11,-0.15,Negative
6862,OnePlus Pad,poor performance lagging,2,2023-05-10,-0.4,Negative
6863,Apple iPad,excellent performance smooth display,4,2023-08-16,0.7,Positive
6864,Apple iPad,fast user friendly,5,2023-07-25,0.2875,Positive
6865,OnePlus Pad,good needs improvement,3,2023-07-09,0.7,Positive
6866,OnePlus Pad,worth price,2,2023-06-01,0.3,Positive
6867,OnePlus Pad,okay daily use,3,2023-08-09,0.25,Positive
6868,OnePlus Pad,heating issues using,2,2023-10-13,0.0,Neutral
6869,Samsung Galaxy Tab,fast user friendly,4,2023-09-22,0.2875,Positive
6870,OnePlus Pad,superb design build quality,4,2023-06-24,1.0,Positive
6871,Samsung Galaxy Tab,okay daily use,3,2023-10-18,0.25,Positive
6872,Samsung Galaxy Tab,excellent performance smooth display,5,2023-11-21,0.7,Positive
6873,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-09-23,0.275,Positive
6874,Samsung Galaxy Tab,stopped working days,1,2023-10-16,0.0,Neutral
6875,Samsung Galaxy Tab,heating issues using,1,2023-04-29,0.0,Neutral
6876,Apple iPad,poor performance lagging,1,2023-09-27,-0.4,Negative
6877,Apple iPad,fast user friendly,4,2023-10-12,0.2875,Positive
6878,Samsung Galaxy Tab,bad battery life,2,2023-09-23,-0.6999999999999998,Negative
6879,OnePlus Pad,poor performance lagging,1,2023-04-21,-0.4,Negative
6880,OnePlus Pad,decent features price,3,2023-03-11,0.16666666666666666,Positive
6881,Samsung Galaxy Tab,average product,3,2023-04-09,-0.15,Negative
6882,Apple iPad,decent features price,3,2023-09-09,0.16666666666666666,Positive
6883,OnePlus Pad,excellent performance smooth display,5,2023-12-25,0.7,Positive
6884,OnePlus Pad,highly recommend tablet,4,2023-08-08,0.16,Positive
6885,Apple iPad,great value money,4,2023-12-04,0.8,Positive
6886,Samsung Galaxy Tab,good needs improvement,3,2023-01-06,0.7,Positive
6887,Samsung Galaxy Tab,stopped working days,1,2023-02-25,0.0,Neutral
6888,OnePlus Pad,highly recommend tablet,5,2023-06-09,0.16,Positive
6889,Apple iPad,fast user friendly,4,2023-03-14,0.2875,Positive
6890,Samsung Galaxy Tab,good needs improvement,3,2023-07-01,0.7,Positive
6891,Apple iPad,good needs improvement,3,2023-05-21,0.7,Positive
6892,OnePlus Pad,bad great,3,2023-04-03,0.0500000000000001,Positive
6893,Samsung Galaxy Tab,fast user friendly,4,2023-06-22,0.2875,Positive
6894,Apple iPad,excellent performance smooth display,5,2023-12-20,0.7,Positive
6895,Apple iPad,heating issues using,2,2023-08-07,0.0,Neutral
6896,OnePlus Pad,fast user friendly,5,2023-07-23,0.2875,Positive
6897,OnePlus Pad,poor performance lagging,1,2023-03-30,-0.4,Negative
6898,OnePlus Pad,average product,3,2023-06-08,-0.15,Negative
6899,Samsung Galaxy Tab,fast user friendly,5,2023-10-10,0.2875,Positive
6900,Samsung Galaxy Tab,okay daily use,3,2023-08-04,0.25,Positive
6901,Samsung Galaxy Tab,decent features price,3,2023-07-11,0.16666666666666666,Positive
6902,Samsung Galaxy Tab,average product,3,2023-08-13,-0.15,Negative
6903,Apple iPad,bad battery life,2,2023-10-12,-0.6999999999999998,Negative
6904,OnePlus Pad,bad battery life,2,2023-09-14,-0.6999999999999998,Negative
6905,OnePlus Pad,bad battery life,2,2023-06-01,-0.6999999999999998,Negative
6906,Samsung Galaxy Tab,terrible customer experience,2,2023-03-17,-1.0,Negative
6907,Apple iPad,fast user friendly,4,2023-12-25,0.2875,Positive
6908,OnePlus Pad,fast user friendly,5,2023-02-24,0.2875,Positive
6909,Apple iPad,okay daily use,3,2023-06-18,0.25,Positive
6910,OnePlus Pad,okay daily use,3,2023-11-07,0.25,Positive
6911,Apple iPad,average product,3,2023-07-10,-0.15,Negative
6912,Samsung Galaxy Tab,performance acceptable,3,2023-05-05,0.0,Neutral
6913,Samsung Galaxy Tab,good needs improvement,3,2023-02-12,0.7,Positive
6914,Apple iPad,battery life amazing lasts long,4,2023-08-07,0.275,Positive
6915,OnePlus Pad,battery life amazing lasts long,4,2023-11-01,0.275,Positive
6916,Samsung Galaxy Tab,poor performance lagging,2,2023-05-30,-0.4,Negative
6917,Samsung Galaxy Tab,bad battery life,2,2023-06-22,-0.6999999999999998,Negative
6918,OnePlus Pad,superb design build quality,5,2023-10-28,1.0,Positive
6919,Apple iPad,performance acceptable,3,2023-09-08,0.0,Neutral
6920,Samsung Galaxy Tab,poor performance lagging,2,2023-01-15,-0.4,Negative
6921,OnePlus Pad,battery life amazing lasts long,4,2023-07-16,0.275,Positive
6922,Apple iPad,good needs improvement,3,2023-10-05,0.7,Positive
6923,Samsung Galaxy Tab,performance acceptable,3,2023-09-12,0.0,Neutral
6924,Apple iPad,poor performance lagging,2,2023-11-10,-0.4,Negative
6925,Samsung Galaxy Tab,okay daily use,3,2023-07-07,0.25,Positive
6926,Apple iPad,great value money,4,2023-06-30,0.8,Positive
6927,OnePlus Pad,okay daily use,3,2023-03-16,0.25,Positive
6928,OnePlus Pad,stopped working days,1,2023-12-03,0.0,Neutral
6929,OnePlus Pad,highly recommend tablet,4,2023-03-07,0.16,Positive
6930,Apple iPad,worth price,2,2023-02-15,0.3,Positive
6931,Samsung Galaxy Tab,bad battery life,1,2023-07-15,-0.6999999999999998,Negative
6932,OnePlus Pad,fast user friendly,4,2023-09-02,0.2875,Positive
6933,Samsung Galaxy Tab,okay daily use,3,2023-08-06,0.25,Positive
6934,Apple iPad,terrible customer experience,1,2023-12-10,-1.0,Negative
6935,Samsung Galaxy Tab,fast user friendly,5,2023-08-26,0.2875,Positive
6936,Samsung Galaxy Tab,poor performance lagging,2,2023-10-05,-0.4,Negative
6937,OnePlus Pad,fast user friendly,5,2023-07-02,0.2875,Positive
6938,Samsung Galaxy Tab,poor performance lagging,2,2023-04-28,-0.4,Negative
6939,Apple iPad,heating issues using,1,2023-01-20,0.0,Neutral
6940,Apple iPad,terrible customer experience,2,2023-10-03,-1.0,Negative
6941,Apple iPad,poor performance lagging,1,2023-11-15,-0.4,Negative
6942,Apple iPad,terrible customer experience,1,2023-07-29,-1.0,Negative
6943,OnePlus Pad,fast user friendly,4,2023-10-19,0.2875,Positive
6944,Samsung Galaxy Tab,decent features price,3,2023-10-11,0.16666666666666666,Positive
6945,Samsung Galaxy Tab,decent features price,3,2023-10-24,0.16666666666666666,Positive
6946,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-08-22,0.275,Positive
6947,Samsung Galaxy Tab,poor performance lagging,2,2023-10-07,-0.4,Negative
6948,Apple iPad,heating issues using,2,2023-11-21,0.0,Neutral
6949,Samsung Galaxy Tab,fast user friendly,4,2023-12-30,0.2875,Positive
6950,Apple iPad,good needs improvement,3,2023-02-22,0.7,Positive
6951,OnePlus Pad,great value money,5,2023-02-23,0.8,Positive
6952,Apple iPad,terrible customer experience,2,2023-02-20,-1.0,Negative
6953,Apple iPad,heating issues using,2,2023-09-09,0.0,Neutral
6954,Apple iPad,performance acceptable,3,2023-01-19,0.0,Neutral
6955,Apple iPad,poor performance lagging,2,2023-04-06,-0.4,Negative
6956,OnePlus Pad,highly recommend tablet,5,2023-07-16,0.16,Positive
6957,OnePlus Pad,bad great,3,2023-02-04,0.0500000000000001,Positive
6958,Apple iPad,decent features price,3,2023-02-19,0.16666666666666666,Positive
6959,Apple iPad,worth price,2,2023-05-19,0.3,Positive
6960,Samsung Galaxy Tab,fast user friendly,4,2023-02-03,0.2875,Positive
6961,Samsung Galaxy Tab,superb design build quality,4,2023-11-07,1.0,Positive
6962,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-10-04,0.275,Positive
6963,Samsung Galaxy Tab,decent features price,3,2023-06-26,0.16666666666666666,Positive
6964,Samsung Galaxy Tab,performance acceptable,3,2023-04-27,0.0,Neutral
6965,OnePlus Pad,battery life amazing lasts long,4,2023-06-20,0.275,Positive
6966,OnePlus Pad,performance acceptable,3,2023-06-11,0.0,Neutral
6967,Apple iPad,poor performance lagging,1,2023-01-09,-0.4,Negative
6968,OnePlus Pad,terrible customer experience,1,2023-09-04,-1.0,Negative
6969,OnePlus Pad,bad great,3,2023-12-14,0.0500000000000001,Positive
6970,Samsung Galaxy Tab,stopped working days,2,2023-04-02,0.0,Neutral
6971,OnePlus Pad,battery life amazing lasts long,4,2023-07-07,0.275,Positive
6972,OnePlus Pad,good needs improvement,3,2023-08-19,0.7,Positive
6973,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-07-07,0.275,Positive
6974,OnePlus Pad,good needs improvement,3,2023-10-19,0.7,Positive
6975,Samsung Galaxy Tab,performance acceptable,3,2023-01-06,0.0,Neutral
6976,Apple iPad,poor performance lagging,2,2023-08-11,-0.4,Negative
6977,Apple iPad,poor performance lagging,1,2023-06-12,-0.4,Negative
6978,Samsung Galaxy Tab,highly recommend tablet,5,2023-01-05,0.16,Positive
6979,Apple iPad,decent features price,3,2023-07-22,0.16666666666666666,Positive
6980,OnePlus Pad,great value money,4,2023-04-03,0.8,Positive
6981,Samsung Galaxy Tab,superb design build quality,4,2023-06-16,1.0,Positive
6982,Samsung Galaxy Tab,performance acceptable,3,2023-06-04,0.0,Neutral
6983,Apple iPad,heating issues using,1,2023-10-11,0.0,Neutral
6984,Apple iPad,heating issues using,2,2023-04-04,0.0,Neutral
6985,OnePlus Pad,bad battery life,2,2023-08-07,-0.6999999999999998,Negative
6986,Apple iPad,good needs improvement,3,2023-11-17,0.7,Positive
6987,Samsung Galaxy Tab,worth price,2,2023-05-02,0.3,Positive
6988,Samsung Galaxy Tab,poor performance lagging,2,2023-11-28,-0.4,Negative
6989,OnePlus Pad,excellent performance smooth display,5,2023-07-19,0.7,Positive
6990,Apple iPad,bad great,3,2023-01-12,0.0500000000000001,Positive
6991,Samsung Galaxy Tab,performance acceptable,3,2023-05-27,0.0,Neutral
6992,Samsung Galaxy Tab,great value money,5,2023-01-20,0.8,Positive
6993,OnePlus Pad,superb design build quality,5,2023-05-21,1.0,Positive
6994,Apple iPad,good needs improvement,3,2023-09-18,0.7,Positive
6995,Apple iPad,bad battery life,1,2023-06-04,-0.6999999999999998,Negative
6996,Samsung Galaxy Tab,average product,3,2023-09-30,-0.15,Negative
6997,Apple iPad,excellent performance smooth display,5,2023-12-04,0.7,Positive
6998,OnePlus Pad,highly recommend tablet,5,2023-01-09,0.16,Positive
6999,Apple iPad,bad battery life,2,2023-01-28,-0.6999999999999998,Negative
7000,Apple iPad,stopped working days,1,2023-05-20,0.0,Neutral
7001,OnePlus Pad,superb design build quality,5,2023-05-10,1.0,Positive
7002,OnePlus Pad,decent features price,3,2023-07-03,0.16666666666666666,Positive
7003,Samsung Galaxy Tab,worth price,1,2023-09-23,0.3,Positive
7004,Apple iPad,worth price,1,2023-03-04,0.3,Positive
7005,OnePlus Pad,heating issues using,1,2023-12-24,0.0,Neutral
7006,Samsung Galaxy Tab,excellent performance smooth display,5,2023-08-24,0.7,Positive
7007,Apple iPad,terrible customer experience,1,2023-09-11,-1.0,Negative
7008,Apple iPad,terrible customer experience,1,2023-04-10,-1.0,Negative
7009,OnePlus Pad,okay daily use,3,2023-06-23,0.25,Positive
7010,Apple iPad,highly recommend tablet,5,2023-11-20,0.16,Positive
7011,Apple iPad,worth price,2,2023-09-07,0.3,Positive
7012,Apple iPad,fast user friendly,5,2023-12-22,0.2875,Positive
7013,OnePlus Pad,poor performance lagging,1,2023-01-16,-0.4,Negative
7014,Samsung Galaxy Tab,fast user friendly,5,2023-08-19,0.2875,Positive
7015,OnePlus Pad,stopped working days,2,2023-02-05,0.0,Neutral
7016,OnePlus Pad,poor performance lagging,2,2023-01-02,-0.4,Negative
7017,Apple iPad,bad battery life,1,2023-06-22,-0.6999999999999998,Negative
7018,OnePlus Pad,good needs improvement,3,2023-06-13,0.7,Positive
7019,OnePlus Pad,decent features price,3,2023-07-01,0.16666666666666666,Positive
7020,Samsung Galaxy Tab,okay daily use,3,2023-09-04,0.25,Positive
7021,OnePlus Pad,performance acceptable,3,2023-02-20,0.0,Neutral
7022,OnePlus Pad,fast user friendly,5,2023-10-26,0.2875,Positive
7023,OnePlus Pad,heating issues using,1,2023-09-14,0.0,Neutral
7024,OnePlus Pad,superb design build quality,4,2023-02-24,1.0,Positive
7025,Apple iPad,excellent performance smooth display,5,2023-08-30,0.7,Positive
7026,OnePlus Pad,good needs improvement,3,2023-10-03,0.7,Positive
7027,Samsung Galaxy Tab,okay daily use,3,2023-02-10,0.25,Positive
7028,Samsung Galaxy Tab,fast user friendly,5,2023-03-07,0.2875,Positive
7029,Apple iPad,heating issues using,2,2023-03-13,0.0,Neutral
7030,Samsung Galaxy Tab,good needs improvement,3,2023-10-12,0.7,Positive
7031,Apple iPad,performance acceptable,3,2023-02-16,0.0,Neutral
7032,OnePlus Pad,heating issues using,2,2023-06-18,0.0,Neutral
7033,Apple iPad,great value money,5,2023-04-27,0.8,Positive
7034,OnePlus Pad,fast user friendly,4,2023-10-27,0.2875,Positive
7035,Samsung Galaxy Tab,excellent performance smooth display,5,2023-06-17,0.7,Positive
7036,Samsung Galaxy Tab,decent features price,3,2023-04-05,0.16666666666666666,Positive
7037,Apple iPad,highly recommend tablet,5,2023-07-08,0.16,Positive
7038,Samsung Galaxy Tab,poor performance lagging,2,2023-02-14,-0.4,Negative
7039,Apple iPad,fast user friendly,5,2023-08-28,0.2875,Positive
7040,OnePlus Pad,terrible customer experience,2,2023-06-02,-1.0,Negative
7041,Apple iPad,bad great,3,2023-12-22,0.0500000000000001,Positive
7042,Apple iPad,great value money,4,2023-08-30,0.8,Positive
7043,Samsung Galaxy Tab,poor performance lagging,2,2023-03-24,-0.4,Negative
7044,Samsung Galaxy Tab,good needs improvement,3,2023-01-26,0.7,Positive
7045,Apple iPad,great value money,5,2023-06-03,0.8,Positive
7046,Samsung Galaxy Tab,battery life amazing lasts long,5,2023-09-24,0.275,Positive
7047,Samsung Galaxy Tab,stopped working days,2,2023-10-30,0.0,Neutral
7048,Apple iPad,terrible customer experience,2,2023-10-04,-1.0,Negative
7049,OnePlus Pad,worth price,2,2023-03-29,0.3,Positive
7050,Apple iPad,heating issues using,1,2023-12-03,0.0,Neutral
7051,OnePlus Pad,great value money,4,2023-04-26,0.8,Positive
7052,OnePlus Pad,stopped working days,2,2023-11-27,0.0,Neutral
7053,Samsung Galaxy Tab,okay daily use,3,2023-11-09,0.25,Positive
7054,OnePlus Pad,excellent performance smooth display,5,2023-05-07,0.7,Positive
7055,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-03-25,0.275,Positive
7056,Apple iPad,great value money,4,2023-02-15,0.8,Positive
7057,Samsung Galaxy Tab,okay daily use,3,2023-08-11,0.25,Positive
7058,Apple iPad,battery life amazing lasts long,5,2023-01-14,0.275,Positive
7059,Apple iPad,decent features price,3,2023-11-17,0.16666666666666666,Positive
7060,OnePlus Pad,worth price,2,2023-10-17,0.3,Positive
7061,Apple iPad,good needs improvement,3,2023-10-08,0.7,Positive
7062,Apple iPad,decent features price,3,2023-07-28,0.16666666666666666,Positive
7063,Apple iPad,performance acceptable,3,2023-06-22,0.0,Neutral
7064,Apple iPad,performance acceptable,3,2023-03-08,0.0,Neutral
7065,Apple iPad,stopped working days,1,2023-10-31,0.0,Neutral
7066,Apple iPad,performance acceptable,3,2023-11-21,0.0,Neutral
7067,Apple iPad,heating issues using,2,2023-01-30,0.0,Neutral
7068,Samsung Galaxy Tab,decent features price,3,2023-03-05,0.16666666666666666,Positive
7069,OnePlus Pad,highly recommend tablet,5,2023-01-30,0.16,Positive
7070,OnePlus Pad,worth price,1,2023-12-07,0.3,Positive
7071,OnePlus Pad,highly recommend tablet,4,2023-11-08,0.16,Positive
7072,Apple iPad,heating issues using,2,2023-07-17,0.0,Neutral
7073,Apple iPad,bad great,3,2023-03-15,0.0500000000000001,Positive
7074,Samsung Galaxy Tab,performance acceptable,3,2023-11-29,0.0,Neutral
7075,OnePlus Pad,superb design build quality,4,2023-01-31,1.0,Positive
7076,Apple iPad,great value money,5,2023-03-13,0.8,Positive
7077,OnePlus Pad,heating issues using,2,2023-07-21,0.0,Neutral
7078,OnePlus Pad,highly recommend tablet,4,2023-10-25,0.16,Positive
7079,Samsung Galaxy Tab,good needs improvement,3,2023-09-22,0.7,Positive
7080,OnePlus Pad,average product,3,2023-04-09,-0.15,Negative
7081,OnePlus Pad,decent features price,3,2023-09-24,0.16666666666666666,Positive
7082,Apple iPad,highly recommend tablet,5,2023-03-14,0.16,Positive
7083,Apple iPad,terrible customer experience,2,2023-03-22,-1.0,Negative
7084,Samsung Galaxy Tab,poor performance lagging,1,2023-04-01,-0.4,Negative
7085,Samsung Galaxy Tab,worth price,1,2023-02-16,0.3,Positive
7086,Apple iPad,battery life amazing lasts long,5,2023-03-01,0.275,Positive
7087,OnePlus Pad,fast user friendly,4,2023-12-10,0.2875,Positive
7088,Apple iPad,decent features price,3,2023-08-22,0.16666666666666666,Positive
7089,Apple iPad,decent features price,3,2023-04-05,0.16666666666666666,Positive
7090,Apple iPad,bad great,3,2023-04-22,0.0500000000000001,Positive
7091,OnePlus Pad,stopped working days,1,2023-04-08,0.0,Neutral
7092,Samsung Galaxy Tab,average product,3,2023-04-29,-0.15,Negative
7093,Apple iPad,superb design build quality,5,2023-04-19,1.0,Positive
7094,OnePlus Pad,worth price,1,2023-03-17,0.3,Positive
7095,OnePlus Pad,worth price,1,2023-12-22,0.3,Positive
7096,OnePlus Pad,terrible customer experience,2,2023-10-17,-1.0,Negative
7097,Apple iPad,highly recommend tablet,5,2023-10-19,0.16,Positive
7098,OnePlus Pad,good needs improvement,3,2023-07-03,0.7,Positive
7099,Samsung Galaxy Tab,great value money,5,2023-07-13,0.8,Positive
7100,Samsung Galaxy Tab,performance acceptable,3,2023-01-10,0.0,Neutral
7101,OnePlus Pad,performance acceptable,3,2023-06-08,0.0,Neutral
7102,OnePlus Pad,terrible customer experience,1,2023-12-29,-1.0,Negative
7103,OnePlus Pad,terrible customer experience,1,2023-09-17,-1.0,Negative
7104,Samsung Galaxy Tab,worth price,1,2023-12-28,0.3,Positive
7105,Apple iPad,superb design build quality,5,2023-11-03,1.0,Positive
7106,OnePlus Pad,terrible customer experience,1,2023-12-12,-1.0,Negative
7107,OnePlus Pad,worth price,1,2023-10-06,0.3,Positive
7108,OnePlus Pad,okay daily use,3,2023-04-19,0.25,Positive
7109,Apple iPad,stopped working days,2,2023-08-10,0.0,Neutral
7110,Apple iPad,bad great,3,2023-11-16,0.0500000000000001,Positive
7111,Apple iPad,worth price,1,2023-09-07,0.3,Positive
7112,OnePlus Pad,bad great,3,2023-03-06,0.0500000000000001,Positive
7113,Apple iPad,good needs improvement,3,2023-01-22,0.7,Positive
7114,Samsung Galaxy Tab,okay daily use,3,2023-01-15,0.25,Positive
7115,Apple iPad,decent features price,3,2023-11-30,0.16666666666666666,Positive
7116,Apple iPad,battery life amazing lasts long,4,2023-03-18,0.275,Positive
7117,Apple iPad,decent features price,3,2023-03-28,0.16666666666666666,Positive
7118,Samsung Galaxy Tab,okay daily use,3,2023-12-11,0.25,Positive
7119,OnePlus Pad,performance acceptable,3,2023-10-07,0.0,Neutral
7120,OnePlus Pad,okay daily use,3,2023-08-23,0.25,Positive
7121,OnePlus Pad,great value money,4,2023-09-29,0.8,Positive
7122,Apple iPad,superb design build quality,5,2023-11-17,1.0,Positive
7123,OnePlus Pad,highly recommend tablet,4,2023-10-25,0.16,Positive
7124,Apple iPad,poor performance lagging,2,2023-02-07,-0.4,Negative
7125,OnePlus Pad,worth price,2,2023-07-30,0.3,Positive
7126,OnePlus Pad,decent features price,3,2023-02-26,0.16666666666666666,Positive
7127,Samsung Galaxy Tab,poor performance lagging,1,2023-10-19,-0.4,Negative
7128,Apple iPad,great value money,5,2023-11-24,0.8,Positive
7129,OnePlus Pad,good needs improvement,3,2023-01-11,0.7,Positive
7130,Apple iPad,poor performance lagging,2,2023-09-01,-0.4,Negative
7131,Samsung Galaxy Tab,poor performance lagging,1,2023-11-21,-0.4,Negative
7132,OnePlus Pad,excellent performance smooth display,5,2023-07-06,0.7,Positive
7133,Apple iPad,poor performance lagging,2,2023-12-11,-0.4,Negative
7134,Apple iPad,decent features price,3,2023-06-11,0.16666666666666666,Positive
7135,OnePlus Pad,great value money,5,2023-11-18,0.8,Positive
7136,OnePlus Pad,poor performance lagging,2,2023-07-07,-0.4,Negative
7137,OnePlus Pad,excellent performance smooth display,5,2023-04-21,0.7,Positive
7138,OnePlus Pad,terrible customer experience,2,2023-08-23,-1.0,Negative
7139,Samsung Galaxy Tab,performance acceptable,3,2023-10-20,0.0,Neutral
7140,OnePlus Pad,battery life amazing lasts long,4,2023-06-12,0.275,Positive
7141,OnePlus Pad,worth price,1,2023-06-04,0.3,Positive
7142,Samsung Galaxy Tab,highly recommend tablet,4,2023-04-09,0.16,Positive
7143,OnePlus Pad,heating issues using,2,2023-11-23,0.0,Neutral
7144,Samsung Galaxy Tab,great value money,4,2023-09-25,0.8,Positive
7145,Samsung Galaxy Tab,battery life amazing lasts long,4,2023-01-24,0.275,Positive
7146,Apple iPad,average product,3,2023-04-05,-0.15,Negative
7147,Apple iPad,stopped working days,1,2023-05-25,0.0,Neutral
7148,OnePlus Pad,poor performance lagging,2,2023-11-01,-0.4,Negative
7149,Apple iPad,okay daily use,3,2023-09-08,0.25,Positive
7150,Samsung Galaxy Tab,poor performance lagging,1,2023-02-10,-0.4,Negative
7151,Apple iPad,decent features price,3,2023-01-29,0.16666666666666666,Positive
7152,Samsung Galaxy Tab,performance acceptable,3,2023-11-12,0.0,Neutral
7153,Samsung Galaxy Tab,worth price,1,2023-06-24,0.3,Positive
7154,Apple iPad,heating issues using,1,2023-10-28,0.0,Neutral
7155,Apple iPad,worth price,1,2023-03-16,0.3,Positive
7156,Apple iPad,good needs improvement,3,2023-10-18,0.7,Positive
7157,Apple iPad,bad great,3,2023-04-28,0.0500000000000001,Positive
7158,OnePlus Pad,average product,3,2023-03-16,-0.15,Negative
7159,Samsung Galaxy Tab,bad great,3,2023-05-02,0.0500000000000001,Positive
7160,OnePlus Pad,superb design build quality,4,2023-07-19,1.0,Positive
7161,Apple iPad,okay daily use,3,2023-12-17,0.25,Positive
7162,Apple iPad,good needs improvement,3,2023-04-09,0.7,Positive
7163,Apple iPad,poor performance lagging,1,2023-12-29,-0.4,Negative
7164,OnePlus Pad,excellent performance smooth display,4,2023-11-15,0.7,Positive
7165,OnePlus Pad,fast user friendly,5,2023-12-19,0.2875,Positive
7166,OnePlus Pad,stopped working days,1,2023-04-11,0.0,Neutral
7167,OnePlus Pad,heating issues using,1,2023-09-13,0.0,Neutral
7168,Apple iPad,worth price,2,2023-10-10,0.3,Positive
7169,OnePlus Pad,terrible customer experience,2,2023-02-03,-1.0,Negative
7170,Samsung Galaxy Tab,okay daily use,3,2023-09-20,0.25,Positive
7171,OnePlus Pad,battery life amazing lasts long,5,2023-11-10,0.275,Positive
7172,Apple iPad,worth price,2,2023-03-02,0.3,Positive
7173,OnePlus Pad,worth price,2,2023-07-24,0.3,Positive
7174,Apple iPad,battery life amazing lasts long,4,2023-06-17,0.275,Positive
